funz-app       | [ INFO ] GET /health [request-id: FADA912A-D1B4-4D25-9A26-17C5D814295A]
funz-app       | [ WARNING ] Abort.404: Tile not found [method: GET, request-id: 2AC06E2D-EE9B-4078-80FF-4540D3CCDF44, url: /map/tiles/2026-04-08/6/33/22?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJleHAiOjE3NzU3MjA1MDEuNDg5OTY4MywiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcxOTYwMS40ODk5NjgzLCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.CIDR6WMD-S_8YJvO22Uk2LaTTK2AXznymhmZV4ScVHkJKQTdeeu9sc_Ap-J1cO9TtdPCqxaqC-sc6uxYFPXZErwgZ2dr88asIKRM95pWJV_K8S97nUv243FndoFVGI4D15dXpOgGox3OfwdxspbsjBqxJrXhyVMlACEAgNg22dx7B91iPQadGrP-IQj1vhsxzEdZtH-0n_s8ELaD0UEDr-N1P0Dx7BYJVWv7Gnfuq58qh267dGDqk7qzTnQZodnOyISJO4VWj3T9NZb0DVWq2ZE640pIHXVWd11wudSlyTZrTxOAn148DxmRP8gmZcChx3IPc3SXSjKhjU3sUbU06A, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET / [request-id: C3169DA1-7F4C-4FE2-965A-CCB6B8990C4C]
funz-app       | [ INFO ] GET /map/score [request-id: 65E6A7D0-4639-416A-BC6F-0BD1CDB6742F]
funz-app       | [ INFO ] GET /weather/daily [request-id: 02573CD2-27DF-448B-912E-311E92A17B88]
funz-app       | [ INFO ] GET /weather/daily [request-id: 5D7CC9EB-4FA4-43B5-9F03-D2FCDADB1FCA]
funz-app       | [ INFO ] GET /health [request-id: AE611D7D-F6CE-470F-8DD8-C11C9F25002E]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-12/7/67/47 [request-id: ED41F718-271A-4D14-826F-5E86776EFDE3]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-12/7/68/45 [request-id: 3044A555-3366-4DAE-974A-486FFEE646F0]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-12 [method: GET, request-id: ED41F718-271A-4D14-826F-5E86776EFDE3, url: /map/forecast-tiles/2026-04-12/7/67/47?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJleHAiOjE3NzU3MjA1MDEuNDg5OTY4MywiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcxOTYwMS40ODk5NjgzLCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.CIDR6WMD-S_8YJvO22Uk2LaTTK2AXznymhmZV4ScVHkJKQTdeeu9sc_Ap-J1cO9TtdPCqxaqC-sc6uxYFPXZErwgZ2dr88asIKRM95pWJV_K8S97nUv243FndoFVGI4D15dXpOgGox3OfwdxspbsjBqxJrXhyVMlACEAgNg22dx7B91iPQadGrP-IQj1vhsxzEdZtH-0n_s8ELaD0UEDr-N1P0Dx7BYJVWv7Gnfuq58qh267dGDqk7qzTnQZodnOyISJO4VWj3T9NZb0DVWq2ZE640pIHXVWd11wudSlyTZrTxOAn148DxmRP8gmZcChx3IPc3SXSjKhjU3sUbU06A, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-12 [method: GET, request-id: 3044A555-3366-4DAE-974A-486FFEE646F0, url: /map/forecast-tiles/2026-04-12/7/68/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJleHAiOjE3NzU3MjA1MDEuNDg5OTY4MywiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcxOTYwMS40ODk5NjgzLCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.CIDR6WMD-S_8YJvO22Uk2LaTTK2AXznymhmZV4ScVHkJKQTdeeu9sc_Ap-J1cO9TtdPCqxaqC-sc6uxYFPXZErwgZ2dr88asIKRM95pWJV_K8S97nUv243FndoFVGI4D15dXpOgGox3OfwdxspbsjBqxJrXhyVMlACEAgNg22dx7B91iPQadGrP-IQj1vhsxzEdZtH-0n_s8ELaD0UEDr-N1P0Dx7BYJVWv7Gnfuq58qh267dGDqk7qzTnQZodnOyISJO4VWj3T9NZb0DVWq2ZE640pIHXVWd11wudSlyTZrTxOAn148DxmRP8gmZcChx3IPc3SXSjKhjU3sUbU06A, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-12/7/67/45 [request-id: 828A3DED-291B-4DAB-9664-35214B8B52DF]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-12 [method: GET, request-id: 828A3DED-291B-4DAB-9664-35214B8B52DF, url: /map/forecast-tiles/2026-04-12/7/67/45?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJleHAiOjE3NzU3MjA1MDEuNDg5OTY4MywiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcxOTYwMS40ODk5NjgzLCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.CIDR6WMD-S_8YJvO22Uk2LaTTK2AXznymhmZV4ScVHkJKQTdeeu9sc_Ap-J1cO9TtdPCqxaqC-sc6uxYFPXZErwgZ2dr88asIKRM95pWJV_K8S97nUv243FndoFVGI4D15dXpOgGox3OfwdxspbsjBqxJrXhyVMlACEAgNg22dx7B91iPQadGrP-IQj1vhsxzEdZtH-0n_s8ELaD0UEDr-N1P0Dx7BYJVWv7Gnfuq58qh267dGDqk7qzTnQZodnOyISJO4VWj3T9NZb0DVWq2ZE640pIHXVWd11wudSlyTZrTxOAn148DxmRP8gmZcChx3IPc3SXSjKhjU3sUbU06A, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-12/6/34/22 [request-id: 710A50DD-F3C2-4DFC-A774-F53A1F9CCF8D]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-12 [method: GET, request-id: 710A50DD-F3C2-4DFC-A774-F53A1F9CCF8D, url: /map/forecast-tiles/2026-04-12/6/34/22?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiJ9.eyJleHAiOjE3NzU3MjA1MDEuNDg5OTY4MywiaXNzIjoiZnVuZ2hpLW1hcCIsImlhdCI6MTc3NTcxOTYwMS40ODk5NjgzLCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIn0.CIDR6WMD-S_8YJvO22Uk2LaTTK2AXznymhmZV4ScVHkJKQTdeeu9sc_Ap-J1cO9TtdPCqxaqC-sc6uxYFPXZErwgZ2dr88asIKRM95pWJV_K8S97nUv243FndoFVGI4D15dXpOgGox3OfwdxspbsjBqxJrXhyVMlACEAgNg22dx7B91iPQadGrP-IQj1vhsxzEdZtH-0n_s8ELaD0UEDr-N1P0Dx7BYJVWv7Gnfuq58qh267dGDqk7qzTnQZodnOyISJO4VWj3T9NZb0DVWq2ZE640pIHXVWd11wudSlyTZrTxOAn148DxmRP8gmZcChx3IPc3SXSjKhjU3sUbU06A, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /health [request-id: B8D8D321-31F1-4955-BDC8-BF9D10A5F631]
funz-app       | [ INFO ] POST /auth/refresh [request-id: 6E41B555-8BF0-422C-A4EF-A9CC4FE1AB48]
funz-app       | [ INFO ] Token refreshed [user_id: D511084D-8F48-4A84-AC05-C8E8C0474ADC]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/68/47 [request-id: 4095ACD4-703D-4541-86F8-0883298E94A8]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/67/47 [request-id: 8D976B3E-97EA-4E36-BDD0-918DFDD10C65]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/68/45 [request-id: C6960170-C38C-4F5E-B0E7-72D857F8B922]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/68/46 [request-id: A4E89AAF-A84C-4F01-A925-51C8B24FA409]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/69/47 [request-id: DC1045E7-40C3-483B-9BDD-7DBEBE0FBA01]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/67/46 [request-id: D6ACAA91-9B65-47BE-A748-762E3AC50D5A]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 4095ACD4-703D-4541-86F8-0883298E94A8, url: /map/forecast-tiles/2026-04-14/7/68/47?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 8D976B3E-97EA-4E36-BDD0-918DFDD10C65, url: /map/forecast-tiles/2026-04-14/7/67/47?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: D6ACAA91-9B65-47BE-A748-762E3AC50D5A, url: /map/forecast-tiles/2026-04-14/7/67/46?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: A4E89AAF-A84C-4F01-A925-51C8B24FA409, url: /map/forecast-tiles/2026-04-14/7/68/46?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: C6960170-C38C-4F5E-B0E7-72D857F8B922, url: /map/forecast-tiles/2026-04-14/7/68/45?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: DC1045E7-40C3-483B-9BDD-7DBEBE0FBA01, url: /map/forecast-tiles/2026-04-14/7/69/47?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/67/45 [request-id: 7A688431-AD0D-4887-A70C-48EABDD0CFD3]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/6/34/23 [request-id: 2D24841E-A83E-4C24-831B-0F023649C2FA]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/67/48 [request-id: 408D950D-F5A3-43ED-B7D4-FA8BDB514D92]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/69/48 [request-id: E166FF2D-5ED4-4547-894B-0C3B79E9C45F]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/7/68/48 [request-id: 6FEA3B6E-D223-4D0C-BD95-F51349BD291C]
funz-app       | [ INFO ] GET /map/forecast-tiles/2026-04-14/6/33/23 [request-id: DABC3CE6-EF71-4050-B8D2-D1A099529DE3]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 2D24841E-A83E-4C24-831B-0F023649C2FA, url: /map/forecast-tiles/2026-04-14/6/34/23?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 7A688431-AD0D-4887-A70C-48EABDD0CFD3, url: /map/forecast-tiles/2026-04-14/7/67/45?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 408D950D-F5A3-43ED-B7D4-FA8BDB514D92, url: /map/forecast-tiles/2026-04-14/7/67/48?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: E166FF2D-5ED4-4547-894B-0C3B79E9C45F, url: /map/forecast-tiles/2026-04-14/7/69/48?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: DABC3CE6-EF71-4050-B8D2-D1A099529DE3, url: /map/forecast-tiles/2026-04-14/6/33/23?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
funz-app       | [ WARNING ] Abort.404: Forecast tile not found for 2026-04-14 [method: GET, request-id: 6FEA3B6E-D223-4D0C-BD95-F51349BD291C, url: /map/forecast-tiles/2026-04-14/7/68/48?token=eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCJ9.eyJleHAiOjE3NzU3MjA1NzguMzM2NTU4LCJzdWIiOiJENTExMDg0RC04RjQ4LTRBODQtQUMwNS1DOEU4QzA0NzRBREMiLCJpYXQiOjE3NzU3MTk2NzguMzM2NTU4LCJlbWFpbCI6InNnYXJ1OTZAZ21haWwuY29tIiwiaXNzIjoiZnVuZ2hpLW1hcCJ9.Q_JvsL5VZ4NPqguc-lG64T955UrQFgH7zlVCmHWeWoXTgPHFCjF6C5BDJvy1E_OpiA9uKQTJ14gkFDI_vnSo5kqnSzxCrpcsIgrqdZzJNIdw3eZurJg1rjVmbCzo_KcN0lSWg9JC89LsUY34LeHY6q2_laGphm5gPaRnFbHnxyQghACBgm55l5FYlQwagwVzzFwbpyR0PXXxUWUT3pLlT19PcHGblorKtUDjDKEjCMJDMFAV_hAMmm0HIzqPNvasJWKNDslafR6AUEavUoTrIQdT26Jdw3Lqddu6KG29EyW0thXjQs7adUSZlTS5LhlHiZT3Z4VUscTWllF36LQKoQ, userAgent: [Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148]]
